lat, long, distance, accumulated distance, raw heading, smoothed heading, calculated heading, opt calculated heading, section type mask, section type, PAH/IH, optimized PAH/IH, PAHS, optimized PAHS
45.64301238267272, -92.99212000000001,2.9999999998848903, 399.1311663127073,360, 363.9869079589844, 363.98754543727944, 363.9964842393631, 120, Curved, 364.1722717285156, 364.1244235229505, -0.031037507234987185, -0.0280579065404283
45.643039332131245, -92.99212000000001,2.9999999998848903, 402.1311663125922,360, 363.891845703125, 363.89379543727944, 363.9027342393631, 120, Curved, 364.1722717285156, 364.1244235229505, -0.031037507234987185, -0.0280579065404283
45.64306628158977, -92.99212000000001,2.9999999998848903, 405.1311663124771,360, 363.79620361328125, 363.79873318142006, 363.8076719835037, 120, Curved, 364.1722717285156, 364.1244235229505, -0.031037507234987185, -0.0280579065404283
45.64309323104829, -92.99212000000001,2.9999999998848903, 408.131166312362,360, 363.7007141113281, 363.7030910915763, 363.71202989366, 120, Curved, 364.1722717285156, 364.1244235229505, -0.031037507234987185, -0.0280579065404283
45.64312018050681, -92.99212000000001,2.9999999998848903, 411.1311663122469,360, 363.60614013671875, 363.6076015896232, 363.61654039170685, 120, Curved, 364.1722717285156, 364.1244235229505, -0.031037507234987185, -0.0280579065404283
45.643147129965335, -92.99212000000001,2.9999999998848903, 414.13116631213177,360, 363.5131530761719, 363.5130276150138, 363.5219664170975, 120, Curved, 364.1722717285156, 364.1244235229505, -0.031037507234987185, -0.0280579065404283
45.64317407942386, -92.99212000000001,2.9999999998848903, 417.13116631201666,360, 363.4223327636719, 363.42004055446694, 363.4289793565506, 120, Curved, 364.1722717285156, 364.1244235229505, -0.031037507234987185, -0.0280579065404283
45.64320102888238, -92.99212000000001,2.9999999998848903, 420.13116631190155,360, 363.3342590332031, 363.4223327636719, 363.4223327636719, 110, Transient, 363.3342590332031, 363.3342590332031, -0.01538066763439182, -0.01538066763439182
45.6432279783409, -92.99212000000001,2.9999999998848903, 423.13116631178644,360, 363.2495422363281, 363.28811703029993, 363.28811703029993, 110, Transient, 363.3342590332031, 363.3342590332031, -0.01538066763439182, -0.01538066763439182
45.643254927799426, -92.99212000000001,2.9999999998848903, 426.13116631167134,360, 363.1686096191406, 363.20340023342493, 363.20340023342493, 110, Transient, 363.3342590332031, 363.3342590332031, -0.01538066763439182, -0.01538066763439182
